Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Rapid Test Serology""))",Chrome 92.0.4515.159,,,2021-08-27 15:41:04,2021-08-27 15:41:05,0.435s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 15:41:05,2021-08-27 15:41:07,2.023s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/button_Pilih""))",Chrome 92.0.4515.159,,,2021-08-27 15:41:07,2021-08-27 15:41:07,0.397s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Nama Lengkap(Sesuai ID)_name""), 0)",Chrome 92.0.4515.159,,,2021-08-27 15:41:07,2021-08-27 15:41:10,3.159s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Nama Lengkap(Sesuai ID)_name""), NamaSID)",Chrome 92.0.4515.159,,,2021-08-27 15:41:10,2021-08-27 15:41:11,0.937s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 15:41:11,2021-08-27 15:41:12,1.009s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Tanggal Kunjungan_appointment_date""), 30)",Chrome 92.0.4515.159,,,2021-08-27 15:41:12,2021-08-27 15:41:13,0.363s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 15:41:13,2021-08-27 15:41:15,2.016s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Handphone_form-control""))",Chrome 92.0.4515.159,,,2021-08-27 15:41:15,2021-08-27 15:41:15,0.389s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Handphone_form-control""), NoHP)",Chrome 92.0.4515.159,,,2021-08-27 15:41:15,2021-08-27 15:41:16,0.926s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Alamat Email_email""))",Chrome 92.0.4515.159,,,2021-08-27 15:41:16,2021-08-27 15:41:16,0.515s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Alamat Email_email""), Email)",Chrome 92.0.4515.159,,,2021-08-27 15:41:16,2021-08-27 15:41:17,1.042s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 15:41:17,2021-08-27 15:41:18,1.009s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Tanggal Kunjungan_appointment_date""))",Chrome 92.0.4515.159,,,2021-08-27 15:41:18,2021-08-27 15:41:19,0.423s,PASSED
if (TanggalKunjungan != 0),Chrome 92.0.4515.159,,,2021-08-27 15:41:19,2021-08-27 15:41:19,0.003s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/span_OK""))",Chrome 92.0.4515.159,,,2021-08-27 15:41:19,2021-08-27 15:41:19,0.563s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 15:41:19,2021-08-27 15:41:20,1.008s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/WaktuKunjungan""))",Chrome 92.0.4515.159,,,2021-08-27 15:41:20,2021-08-27 15:41:21,0.398s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/sementara""))",Chrome 92.0.4515.159,,,2021-08-27 15:41:21,2021-08-27 15:41:21,0.522s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 15:41:21,2021-08-27 15:41:22,1.011s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Cara Pembayaran""))",Chrome 92.0.4515.159,,,2021-08-27 15:41:22,2021-08-27 15:41:23,0.376s,PASSED
"if (CaraPembayaran == ""Jaminan"")",Chrome 92.0.4515.159,,,2021-08-27 15:41:23,2021-08-27 15:41:30,7.254s,PASSED
"if (PernahBerobat == ""Tidak"")",Chrome 92.0.4515.159,,,2021-08-27 15:41:30,2021-08-27 15:41:31,1.434s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/span_Data pasien sama dengan data pemesan""))",Chrome 92.0.4515.159,,,2021-08-27 15:41:31,2021-08-27 15:41:32,0.447s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 15:41:32,2021-08-27 15:41:34,2.007s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 15:41:34,2021-08-27 15:41:35,1.013s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Kartu Identitas_identity_number""), 30)",Chrome 92.0.4515.159,,,2021-08-27 15:41:35,2021-08-27 15:41:35,0.350s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 15:41:35,2021-08-27 15:41:36,1.020s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Kartu identitas""))",Chrome 92.0.4515.159,,,2021-08-27 15:41:36,2021-08-27 15:41:37,0.353s,PASSED
"if (Identitas == ""KTP"")",Chrome 92.0.4515.159,,,2021-08-27 15:41:37,2021-08-27 15:41:39,2.367s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 15:41:39,2021-08-27 15:41:41,2.004s,PASSED
"uploadFile(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/upload foto katru identitas""), ""D:\MySiloam\Upload foto\download.jpg"")",Chrome 92.0.4515.159,,,2021-08-27 15:41:41,2021-08-27 15:41:41,0.406s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 15:41:41,2021-08-27 15:41:43,2.017s,PASSED
"if (PernahBerobat == ""Tidak"")",Chrome 92.0.4515.159,,,2021-08-27 15:41:43,2021-08-27 15:42:11,27.256s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 15:42:11,2021-08-27 15:42:13,2.014s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/tujuan pemeriksaan""), 30)",Chrome 92.0.4515.159,,,2021-08-27 15:42:13,2021-08-27 15:42:13,0.367s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 15:42:13,2021-08-27 15:42:14,1.007s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/tujuan pemeriksaan""), 20)",Chrome 92.0.4515.159,,,2021-08-27 15:42:14,2021-08-27 15:42:14,0.332s,PASSED
"if (TujuanPemeriksaan == ""Rencana tindakan"")",Chrome 92.0.4515.159,,,2021-08-27 15:42:14,2021-08-27 15:42:14,0.001s,PASSED
"else if (TujuanPemeriksaan == ""Rencana bepergian"")",Chrome 92.0.4515.159,,,2021-08-27 15:42:14,2021-08-27 15:42:14,0.000s,PASSED
"else if (TujuanPemeriksaan == ""Follow up post covid"")",Chrome 92.0.4515.159,,,2021-08-27 15:42:14,2021-08-27 15:42:14,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-27 15:42:14,2021-08-27 15:42:18,3.789s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 15:42:18,2021-08-27 15:42:19,1.008s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Pekerjaan_occupation""), 30)",Chrome 92.0.4515.159,,,2021-08-27 15:42:19,2021-08-27 15:42:20,0.348s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Pekerjaan_occupation""), 30)",Chrome 92.0.4515.159,,,2021-08-27 15:42:20,2021-08-27 15:42:20,0.385s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Pekerjaan_occupation""), Pekerjaan)",Chrome 92.0.4515.159,,,2021-08-27 15:42:20,2021-08-27 15:42:21,1.290s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nama Orang Tua_parent_name""), Namaortu)",Chrome 92.0.4515.159,,,2021-08-27 15:42:21,2021-08-27 15:42:22,0.838s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 15:42:22,2021-08-27 15:42:23,1.005s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Klik provinsi""))",Chrome 92.0.4515.159,,,2021-08-27 15:42:23,2021-08-27 15:42:23,0.403s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Provinsi_state_id""), Provinsi)",Chrome 92.0.4515.159,,,2021-08-27 15:42:23,2021-08-27 15:42:24,0.794s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pilih provinsi""))",Chrome 92.0.4515.159,,,2021-08-27 15:42:24,2021-08-27 15:42:25,0.495s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 15:42:25,2021-08-27 15:42:26,1.014s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_RT_rt_number""), RT)",Chrome 92.0.4515.159,,,2021-08-27 15:42:26,2021-08-27 15:42:26,0.722s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_RW_rw_number""), RW)",Chrome 92.0.4515.159,,,2021-08-27 15:42:26,2021-08-27 15:42:27,0.712s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pertanyaan pemeriksaan/Pertanyaan 1 Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 15:42:27,2021-08-27 15:42:28,0.417s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pertanyaan pemeriksaan/Pertanyaan 2 Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 15:42:28,2021-08-27 15:42:28,0.403s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pertanyaan pemeriksaan/Pertanyaan 3 Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 15:42:28,2021-08-27 15:42:28,0.434s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pertanyaan pemeriksaan/Pertanyaan 4 Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 15:42:29,2021-08-27 15:42:29,0.393s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 92.0.4515.159,,,2021-08-27 15:42:29,2021-08-27 15:42:29,0.017s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 15:42:29,2021-08-27 15:42:31,2.007s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/button_lanjut PE form""))",Chrome 92.0.4515.159,,,2021-08-27 15:42:31,2021-08-27 15:42:31,0.369s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 15:42:31,2021-08-27 15:42:32,1.014s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/header pembayaran""), 120)",Chrome 92.0.4515.159,,,2021-08-27 15:42:32,2021-08-27 15:42:33,0.385s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 92.0.4515.159,,,2021-08-27 15:42:33,2021-08-27 15:42:33,0.021s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/isAgree""))",Chrome 92.0.4515.159,,,2021-08-27 15:42:33,2021-08-27 15:42:33,0.359s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/isConsent""))",Chrome 92.0.4515.159,,,2021-08-27 15:42:33,2021-08-27 15:42:34,0.573s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 15:42:34,2021-08-27 15:42:35,1.006s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/button_Kirim""))",Chrome 92.0.4515.159,,,2021-08-27 15:42:35,2021-08-27 15:42:35,0.379s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/terima kasih""), 120)",Chrome 92.0.4515.159,,,2021-08-27 15:42:35,2021-08-27 15:42:38,3.022s,PASSED
delay(3),Chrome 92.0.4515.159,,,2021-08-27 15:42:38,2021-08-27 15:42:41,3.017s,PASSED
"KodeBooking = getText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/kode booking""))",Chrome 92.0.4515.159,,,2021-08-27 15:42:41,2021-08-27 15:42:41,0.380s,PASSED
"print(""Kode Booking : "" + KodeBooking)",Chrome 92.0.4515.159,,,2021-08-27 15:42:41,2021-08-27 15:42:41,0.004s,PASSED
delay(15),Chrome 92.0.4515.159,,,2021-08-27 15:42:41,2021-08-27 15:42:57,15.005s,PASSED
