Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Pre-regist OPD/CC/input_Hospital_ng-untouched ng-pristine ng-valid""))",Chrome 92.0.4515.159,,,2021-09-01 13:45:39,2021-09-01 13:45:40,1.038s,PASSED
"setText(findTestObject(""Pre-regist OPD/CC/input_Hospital_ng-untouched ng-pristine ng-valid""), NamaRSCC)",Chrome 92.0.4515.159,,,2021-09-01 13:45:40,2021-09-01 13:45:41,0.955s,PASSED
"click(findTestObject(""Pre-regist OPD/CC/pilih RS""))",Chrome 92.0.4515.159,,,2021-09-01 13:45:41,2021-09-01 13:45:42,0.479s,PASSED
"click(findTestObject(""Pre-regist OPD/CC/hapus tanggal appointment list""))",Chrome 92.0.4515.159,,,2021-09-01 13:45:42,2021-09-01 13:45:42,0.681s,PASSED
"setText(findTestObject(""Pre-regist OPD/CC/input_Appointment date_selection ng-untouch_b13c69""), TanggalCC)",Chrome 92.0.4515.159,,,2021-09-01 13:45:42,2021-09-01 13:45:43,0.910s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-09-01 13:45:43,2021-09-01 13:45:45,2.002s,PASSED
"click(findTestObject(""Object Repository/Pre-regist OPD/CC/input nama pasien""))",Chrome 92.0.4515.159,,,2021-09-01 13:45:45,2021-09-01 13:45:46,0.409s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/CC/input nama pasien""), NamaLengkap)",Chrome 92.0.4515.159,,,2021-09-01 13:45:46,2021-09-01 13:45:47,0.881s,PASSED
"click(findTestObject(""Object Repository/Pre-regist OPD/CC/input_Verify_ng-untouched ng-pristine ng-valid""))",Chrome 92.0.4515.159,,,2021-09-01 13:45:47,2021-09-01 13:45:48,1.389s,PASSED
"setText(findTestObject(""Object Repository/Pre-regist OPD/CC/input_Verify_ng-untouched ng-pristine ng-valid""), NamaDokter)",Chrome 92.0.4515.159,,,2021-09-01 13:45:48,2021-09-01 13:45:52,4.130s,PASSED
"click(findTestObject(""Object Repository/Pre-regist OPD/CC/i_close hapus dokter""))",Chrome 92.0.4515.159,,,2021-09-01 13:45:52,2021-09-01 13:45:53,1.127s,PASSED
"click(findTestObject(""Object Repository/Pre-regist OPD/CC/th konfirmasi av""))",Chrome 92.0.4515.159,,,2021-09-01 13:45:53,2021-09-01 13:45:54,0.758s,PASSED
