Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(2),Chrome 92.0.4515.159,,,2021-08-30 09:48:23,2021-08-30 09:48:25,2.009s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pilih NonDT""))",Chrome 92.0.4515.159,,,2021-08-30 09:48:25,2021-08-30 09:48:26,0.475s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:48:26,2021-08-30 09:48:27,1.008s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Rapid Test Serology""), 30)",Chrome 92.0.4515.159,,,2021-08-30 09:48:27,2021-08-30 09:48:27,0.391s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Rapid Test Serology""))",Chrome 92.0.4515.159,,,2021-08-30 09:48:27,2021-08-30 09:48:28,0.523s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 09:48:28,2021-08-30 09:48:30,2.009s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/button_Pilih""))",Chrome 92.0.4515.159,,,2021-08-30 09:48:30,2021-08-30 09:48:30,0.426s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Nama Lengkap(Sesuai ID)_name""), 30)",Chrome 92.0.4515.159,,,2021-08-30 09:48:30,2021-08-30 09:48:33,3.099s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Nama Lengkap(Sesuai ID)_name""), NamaSID)",Chrome 92.0.4515.159,,,2021-08-30 09:48:33,2021-08-30 09:48:34,0.959s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:48:34,2021-08-30 09:48:35,1.006s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Tanggal Kunjungan_appointment_date""), 30)",Chrome 92.0.4515.159,,,2021-08-30 09:48:35,2021-08-30 09:48:36,0.414s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 09:48:36,2021-08-30 09:48:38,2.012s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Handphone_form-control""))",Chrome 92.0.4515.159,,,2021-08-30 09:48:38,2021-08-30 09:48:38,0.398s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Handphone_form-control""), NoHP)",Chrome 92.0.4515.159,,,2021-08-30 09:48:38,2021-08-30 09:48:39,0.985s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Alamat Email_email""))",Chrome 92.0.4515.159,,,2021-08-30 09:48:39,2021-08-30 09:48:40,0.549s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Alamat Email_email""), Email)",Chrome 92.0.4515.159,,,2021-08-30 09:48:40,2021-08-30 09:48:41,1.086s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:48:41,2021-08-30 09:48:42,1.010s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Tanggal Kunjungan_appointment_date""))",Chrome 92.0.4515.159,,,2021-08-30 09:48:42,2021-08-30 09:48:42,0.443s,PASSED
"if (TanggalKunjungan != ""0"")",Chrome 92.0.4515.159,,,2021-08-30 09:48:42,2021-08-30 09:48:44,1.537s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:48:44,2021-08-30 09:48:45,1.016s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/span_OK""))",Chrome 92.0.4515.159,,,2021-08-30 09:48:45,2021-08-30 09:48:45,0.452s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:48:45,2021-08-30 09:48:46,1.018s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/WaktuKunjungan""))",Chrome 92.0.4515.159,,,2021-08-30 09:48:46,2021-08-30 09:48:47,0.416s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/sementara""))",Chrome 92.0.4515.159,,,2021-08-30 09:48:47,2021-08-30 09:48:47,0.575s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:48:47,2021-08-30 09:48:48,1.006s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Cara Pembayaran""))",Chrome 92.0.4515.159,,,2021-08-30 09:48:48,2021-08-30 09:48:49,0.415s,PASSED
"if (CaraPembayaran == ""Jaminan"")",Chrome 92.0.4515.159,,,2021-08-30 09:48:49,2021-08-30 09:48:56,7.470s,PASSED
"if (PernahBerobat == ""Tidak"")",Chrome 92.0.4515.159,,,2021-08-30 09:48:56,2021-08-30 09:48:58,1.484s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/span_Data pasien sama dengan data pemesan""))",Chrome 92.0.4515.159,,,2021-08-30 09:48:58,2021-08-30 09:48:58,0.436s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 09:48:58,2021-08-30 09:49:00,2.011s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:49:00,2021-08-30 09:49:01,1.021s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Kartu Identitas_identity_number""), 30)",Chrome 92.0.4515.159,,,2021-08-30 09:49:01,2021-08-30 09:49:01,0.383s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:49:01,2021-08-30 09:49:02,1.013s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Kartu identitas""))",Chrome 92.0.4515.159,,,2021-08-30 09:49:02,2021-08-30 09:49:03,0.420s,PASSED
"if (Identitas == ""KTP"")",Chrome 92.0.4515.159,,,2021-08-30 09:49:03,2021-08-30 09:49:05,2.239s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 09:49:05,2021-08-30 09:49:07,2.008s,PASSED
"uploadFile(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/upload foto katru identitas""), ""D:\MySiloam\Upload foto\download.jpg"")",Chrome 92.0.4515.159,,,2021-08-30 09:49:07,2021-08-30 09:49:08,0.435s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 09:49:08,2021-08-30 09:49:10,2.010s,PASSED
"if (PernahBerobat == ""Tidak"")",Chrome 92.0.4515.159,,,2021-08-30 09:49:10,2021-08-30 09:49:37,27.822s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 09:49:37,2021-08-30 09:49:39,2.015s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/tujuan pemeriksaan""), 30)",Chrome 92.0.4515.159,,,2021-08-30 09:49:39,2021-08-30 09:49:40,0.391s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:49:40,2021-08-30 09:49:41,1.016s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/tujuan pemeriksaan""), 20)",Chrome 92.0.4515.159,,,2021-08-30 09:49:41,2021-08-30 09:49:41,0.368s,PASSED
"if (TujuanPemeriksaan == ""Rencana tindakan"")",Chrome 92.0.4515.159,,,2021-08-30 09:49:41,2021-08-30 09:49:41,0.001s,PASSED
"else if (TujuanPemeriksaan == ""Rencana bepergian"")",Chrome 92.0.4515.159,,,2021-08-30 09:49:41,2021-08-30 09:49:41,0.000s,PASSED
"else if (TujuanPemeriksaan == ""Follow up post covid"")",Chrome 92.0.4515.159,,,2021-08-30 09:49:41,2021-08-30 09:49:41,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-30 09:49:41,2021-08-30 09:49:45,3.867s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:49:45,2021-08-30 09:49:46,1.006s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Pekerjaan_occupation""), 30)",Chrome 92.0.4515.159,,,2021-08-30 09:49:46,2021-08-30 09:49:46,0.384s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Pekerjaan_occupation""), 30)",Chrome 92.0.4515.159,,,2021-08-30 09:49:46,2021-08-30 09:49:47,0.396s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Pekerjaan_occupation""), Pekerjaan)",Chrome 92.0.4515.159,,,2021-08-30 09:49:47,2021-08-30 09:49:48,1.098s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nama Orang Tua_parent_name""), Namaortu)",Chrome 92.0.4515.159,,,2021-08-30 09:49:48,2021-08-30 09:49:49,0.901s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:49:49,2021-08-30 09:49:50,1.010s,PASSED
"if (PernahBerobat == ""Pernah"")",Chrome 92.0.4515.159,,,2021-08-30 09:49:50,2021-08-30 09:49:50,0.003s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Klik provinsi""))",Chrome 92.0.4515.159,,,2021-08-30 09:49:50,2021-08-30 09:49:50,0.410s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Provinsi_state_id""), Provinsi)",Chrome 92.0.4515.159,,,2021-08-30 09:49:50,2021-08-30 09:49:51,0.827s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pilih provinsi""))",Chrome 92.0.4515.159,,,2021-08-30 09:49:51,2021-08-30 09:49:52,0.511s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:49:52,2021-08-30 09:49:53,1.014s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_RT_rt_number""), RT)",Chrome 92.0.4515.159,,,2021-08-30 09:49:53,2021-08-30 09:49:53,0.732s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_RW_rw_number""), RW)",Chrome 92.0.4515.159,,,2021-08-30 09:49:53,2021-08-30 09:49:54,0.791s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pertanyaan pemeriksaan/Pertanyaan 1 Tidak""))",Chrome 92.0.4515.159,,,2021-08-30 09:49:54,2021-08-30 09:49:55,0.426s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pertanyaan pemeriksaan/Pertanyaan 2 Tidak""))",Chrome 92.0.4515.159,,,2021-08-30 09:49:55,2021-08-30 09:49:55,0.607s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pertanyaan pemeriksaan/Pertanyaan 3 Tidak""))",Chrome 92.0.4515.159,,,2021-08-30 09:49:55,2021-08-30 09:49:56,0.429s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pertanyaan pemeriksaan/Pertanyaan 4 Tidak""))",Chrome 92.0.4515.159,,,2021-08-30 09:49:56,2021-08-30 09:49:56,0.418s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 92.0.4515.159,,,2021-08-30 09:49:56,2021-08-30 09:49:56,0.020s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 09:49:56,2021-08-30 09:49:58,2.018s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/button_lanjut PE form""))",Chrome 92.0.4515.159,,,2021-08-30 09:49:58,2021-08-30 09:49:58,0.434s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:49:58,2021-08-30 09:49:59,1.006s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/header pembayaran""), 120)",Chrome 92.0.4515.159,,,2021-08-30 09:49:59,2021-08-30 09:50:00,0.405s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 92.0.4515.159,,,2021-08-30 09:50:00,2021-08-30 09:50:00,0.022s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/isAgree""))",Chrome 92.0.4515.159,,,2021-08-30 09:50:00,2021-08-30 09:50:00,0.415s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/isConsent""))",Chrome 92.0.4515.159,,,2021-08-30 09:50:00,2021-08-30 09:50:01,0.539s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:50:01,2021-08-30 09:50:02,1.006s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/button_Kirim""))",Chrome 92.0.4515.159,,,2021-08-30 09:50:02,2021-08-30 09:50:02,0.414s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/terima kasih""), 120)",Chrome 92.0.4515.159,,,2021-08-30 09:50:02,2021-08-30 09:50:14,11.734s,PASSED
delay(3),Chrome 92.0.4515.159,,,2021-08-30 09:50:14,2021-08-30 09:50:17,3.013s,PASSED
"KodeBooking = getText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/kode booking""))",Chrome 92.0.4515.159,,,2021-08-30 09:50:17,2021-08-30 09:50:17,0.369s,PASSED
"println(""Kode Booking : "" + KodeBooking)",Chrome 92.0.4515.159,,,2021-08-30 09:50:17,2021-08-30 09:50:17,0.006s,PASSED
delay(5),Chrome 92.0.4515.159,,,2021-08-30 09:50:17,2021-08-30 09:50:22,5.006s,PASSED
"navigateToUrl(""http://10.85.139.100:5678/pre-registration"")",Chrome 92.0.4515.159,,,2021-08-30 09:50:22,2021-08-30 09:50:25,2.099s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/Front Office OPD/Button login FO""), 30)",Chrome 92.0.4515.159,,,2021-08-30 09:50:25,2021-08-30 09:50:46,21.348s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 09:50:46,2021-08-30 09:50:48,2.005s,PASSED
"setText(findTestObject(""Pre-regist Covid/Front Office OPD/input username FO""), Username)",Chrome 92.0.4515.159,"Username
",,2021-08-30 09:50:48,2021-08-30 09:50:49,0.725s,PASSED
"setText(findTestObject(""Pre-regist Covid/Front Office OPD/input password FO""), Password)",Chrome 92.0.4515.159,"Password
",,2021-08-30 09:50:49,2021-08-30 09:50:49,0.845s,PASSED
"click(findTestObject(""Pre-regist Covid/Front Office OPD/Button login FO""))",Chrome 92.0.4515.159,,,2021-08-30 09:50:49,2021-08-30 09:50:50,0.532s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 09:50:50,2021-08-30 09:50:52,2.009s,PASSED
"waitForPageLoad(30, STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-08-30 09:50:52,2021-08-30 09:50:52,0.072s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/Front Office OPD/delete tanggal""), 120)",Chrome 92.0.4515.159,,,2021-08-30 09:50:52,2021-08-30 09:50:52,0.402s,PASSED
"click(findTestObject(""Pre-regist Covid/Front Office OPD/delete tanggal""), STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-08-30 09:50:52,2021-08-30 09:50:53,0.392s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:50:53,2021-08-30 09:50:54,1.012s,PASSED
"setText(findTestObject(""Pre-regist Covid/Front Office OPD/input tanggak""), TanggalFO)",Chrome 92.0.4515.159,,,2021-08-30 09:50:54,2021-08-30 09:50:55,0.749s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 09:50:55,2021-08-30 09:50:57,2.015s,PASSED
"setText(findTestObject(""Pre-regist Covid/Front Office OPD/input kode booking""), KodeBooking)",Chrome 92.0.4515.159,,,2021-08-30 09:50:57,2021-08-30 09:50:57,0.711s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:50:57,2021-08-30 09:50:58,1.006s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/confrim kode booking""))",Chrome 92.0.4515.159,,,2021-08-30 09:50:58,2021-08-30 09:50:59,0.402s,PASSED
delay(5),Chrome 92.0.4515.159,,,2021-08-30 09:50:59,2021-08-30 09:51:04,5.006s,PASSED
