Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Kartu identitas""))",Chrome 92.0.4515.159,,,2021-08-27 15:46:35,2021-08-27 15:46:35,0.368s,PASSED
"if (Identitas == ""KTP"")",Chrome 92.0.4515.159,,,2021-08-27 15:46:35,2021-08-27 15:46:38,2.519s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 15:46:38,2021-08-27 15:46:40,2.018s,PASSED
"uploadFile(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/upload foto katru identitas""), ""D:\MySiloam\Upload foto\download.jpg"")",Chrome 92.0.4515.159,,,2021-08-27 15:46:40,2021-08-27 15:46:40,0.398s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 15:46:40,2021-08-27 15:46:42,2.019s,PASSED
"if (PernahBerobat == ""Tidak"")",Chrome 92.0.4515.159,,,2021-08-27 15:46:42,2021-08-27 15:47:10,28.379s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 15:47:10,2021-08-27 15:47:12,2.010s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/tujuan pemeriksaan""), 30)",Chrome 92.0.4515.159,,,2021-08-27 15:47:12,2021-08-27 15:47:13,0.372s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 15:47:13,2021-08-27 15:47:14,1.008s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/tujuan pemeriksaan""), 20)",Chrome 92.0.4515.159,,,2021-08-27 15:47:14,2021-08-27 15:47:14,0.335s,PASSED
"if (TujuanPemeriksaan == ""Rencana tindakan"")",Chrome 92.0.4515.159,,,2021-08-27 15:47:14,2021-08-27 15:47:14,0.001s,PASSED
"else if (TujuanPemeriksaan == ""Rencana bepergian"")",Chrome 92.0.4515.159,,,2021-08-27 15:47:14,2021-08-27 15:47:14,0.000s,PASSED
"else if (TujuanPemeriksaan == ""Follow up post covid"")",Chrome 92.0.4515.159,,,2021-08-27 15:47:14,2021-08-27 15:47:14,0.001s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-27 15:47:14,2021-08-27 15:47:18,3.831s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 15:47:18,2021-08-27 15:47:19,1.011s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Pekerjaan_occupation""), 30)",Chrome 92.0.4515.159,,,2021-08-27 15:47:19,2021-08-27 15:47:19,0.426s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Pekerjaan_occupation""), 30)",Chrome 92.0.4515.159,,,2021-08-27 15:47:19,2021-08-27 15:47:20,0.361s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Pekerjaan_occupation""), Pekerjaan)",Chrome 92.0.4515.159,,,2021-08-27 15:47:20,2021-08-27 15:47:21,1.122s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nama Orang Tua_parent_name""), Namaortu)",Chrome 92.0.4515.159,,,2021-08-27 15:47:21,2021-08-27 15:47:22,1.064s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 15:47:22,2021-08-27 15:47:23,1.006s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Klik provinsi""))",Chrome 92.0.4515.159,,,2021-08-27 15:47:23,2021-08-27 15:47:23,0.426s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Provinsi_state_id""), Provinsi)",Chrome 92.0.4515.159,,,2021-08-27 15:47:23,2021-08-27 15:47:24,0.864s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pilih provinsi""))",Chrome 92.0.4515.159,,,2021-08-27 15:47:24,2021-08-27 15:47:25,0.545s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 15:47:25,2021-08-27 15:47:26,1.006s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_RT_rt_number""), RT)",Chrome 92.0.4515.159,,,2021-08-27 15:47:26,2021-08-27 15:47:27,0.776s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_RW_rw_number""), RW)",Chrome 92.0.4515.159,,,2021-08-27 15:47:27,2021-08-27 15:47:27,0.889s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pertanyaan pemeriksaan/Pertanyaan 1 Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 15:47:27,2021-08-27 15:47:28,0.411s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pertanyaan pemeriksaan/Pertanyaan 2 Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 15:47:28,2021-08-27 15:47:28,0.395s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pertanyaan pemeriksaan/Pertanyaan 3 Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 15:47:28,2021-08-27 15:47:29,0.413s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pertanyaan pemeriksaan/Pertanyaan 4 Tidak""))",Chrome 92.0.4515.159,,,2021-08-27 15:47:29,2021-08-27 15:47:29,0.386s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 92.0.4515.159,,,2021-08-27 15:47:29,2021-08-27 15:47:29,0.013s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-27 15:47:29,2021-08-27 15:47:31,2.004s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/button_lanjut PE form""))",Chrome 92.0.4515.159,,,2021-08-27 15:47:31,2021-08-27 15:47:31,0.408s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 15:47:31,2021-08-27 15:47:32,1.002s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/header pembayaran""), 120)",Chrome 92.0.4515.159,,,2021-08-27 15:47:32,2021-08-27 15:47:33,0.393s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 92.0.4515.159,,,2021-08-27 15:47:33,2021-08-27 15:47:33,0.028s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/isAgree""))",Chrome 92.0.4515.159,,,2021-08-27 15:47:33,2021-08-27 15:47:33,0.435s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/isConsent""))",Chrome 92.0.4515.159,,,2021-08-27 15:47:33,2021-08-27 15:47:34,0.559s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-27 15:47:34,2021-08-27 15:47:35,1.008s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/button_Kirim""))",Chrome 92.0.4515.159,,,2021-08-27 15:47:35,2021-08-27 15:47:35,0.382s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/terima kasih""), 120)",Chrome 92.0.4515.159,,,2021-08-27 15:47:35,2021-08-27 15:47:38,2.962s,PASSED
delay(3),Chrome 92.0.4515.159,,,2021-08-27 15:47:38,2021-08-27 15:47:41,3.023s,PASSED
"KodeBooking = getText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/kode booking""))",Chrome 92.0.4515.159,,,2021-08-27 15:47:41,2021-08-27 15:47:42,0.362s,PASSED
"println(""Kode Booking : "" + KodeBooking)",Chrome 92.0.4515.159,,,2021-08-27 15:47:42,2021-08-27 15:47:42,0.003s,PASSED
delay(15),Chrome 92.0.4515.159,,,2021-08-27 15:47:42,2021-08-27 15:47:57,15.005s,PASSED
