Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Tanggal Kunjungan_appointment_date""), 30)",Chrome 92.0.4515.159,,,2021-08-30 09:14:11,2021-08-30 09:14:11,0.399s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 09:14:11,2021-08-30 09:14:13,2.010s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Handphone_form-control""))",Chrome 92.0.4515.159,,,2021-08-30 09:14:13,2021-08-30 09:14:14,0.425s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Handphone_form-control""), NoHP)",Chrome 92.0.4515.159,,,2021-08-30 09:14:14,2021-08-30 09:14:15,0.955s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Alamat Email_email""))",Chrome 92.0.4515.159,,,2021-08-30 09:14:15,2021-08-30 09:14:15,0.540s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Alamat Email_email""), Email)",Chrome 92.0.4515.159,,,2021-08-30 09:14:15,2021-08-30 09:14:16,1.020s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:14:16,2021-08-30 09:14:17,1.005s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Tanggal Kunjungan_appointment_date""))",Chrome 92.0.4515.159,,,2021-08-30 09:14:17,2021-08-30 09:14:18,0.441s,PASSED
"if (TanggalKunjungan != ""0"")",Chrome 92.0.4515.159,,,2021-08-30 09:14:18,2021-08-30 09:14:19,1.595s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:14:19,2021-08-30 09:14:20,1.016s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/span_OK""))",Chrome 92.0.4515.159,,,2021-08-30 09:14:20,2021-08-30 09:14:21,0.494s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:14:21,2021-08-30 09:14:22,1.013s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/WaktuKunjungan""))",Chrome 92.0.4515.159,,,2021-08-30 09:14:22,2021-08-30 09:14:22,0.429s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/sementara""))",Chrome 92.0.4515.159,,,2021-08-30 09:14:22,2021-08-30 09:14:23,0.576s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:14:23,2021-08-30 09:14:24,1.012s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Cara Pembayaran""))",Chrome 92.0.4515.159,,,2021-08-30 09:14:24,2021-08-30 09:14:24,0.417s,PASSED
"if (CaraPembayaran == ""Jaminan"")",Chrome 92.0.4515.159,,,2021-08-30 09:14:24,2021-08-30 09:14:32,7.364s,PASSED
"if (PernahBerobat == ""Tidak"")",Chrome 92.0.4515.159,,,2021-08-30 09:14:32,2021-08-30 09:14:33,1.474s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/span_Data pasien sama dengan data pemesan""))",Chrome 92.0.4515.159,,,2021-08-30 09:14:33,2021-08-30 09:14:34,0.461s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 09:14:34,2021-08-30 09:14:36,2.005s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:14:36,2021-08-30 09:14:37,1.008s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Kartu Identitas_identity_number""), 30)",Chrome 92.0.4515.159,,,2021-08-30 09:14:37,2021-08-30 09:14:37,0.367s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:14:37,2021-08-30 09:14:38,1.014s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Kartu identitas""))",Chrome 92.0.4515.159,,,2021-08-30 09:14:38,2021-08-30 09:14:38,0.423s,PASSED
"if (Identitas == ""KTP"")",Chrome 92.0.4515.159,,,2021-08-30 09:14:38,2021-08-30 09:14:41,2.233s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 09:14:41,2021-08-30 09:14:43,2.003s,PASSED
"uploadFile(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/upload foto katru identitas""), ""D:\MySiloam\Upload foto\download.jpg"")",Chrome 92.0.4515.159,,,2021-08-30 09:14:43,2021-08-30 09:14:43,0.429s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 09:14:43,2021-08-30 09:14:45,2.017s,PASSED
"if (PernahBerobat == ""Tidak"")",Chrome 92.0.4515.159,,,2021-08-30 09:14:45,2021-08-30 09:15:13,27.789s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 09:15:13,2021-08-30 09:15:15,2.011s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/tujuan pemeriksaan""), 30)",Chrome 92.0.4515.159,,,2021-08-30 09:15:15,2021-08-30 09:15:15,0.371s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:15:15,2021-08-30 09:15:16,1.007s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/tujuan pemeriksaan""), 20)",Chrome 92.0.4515.159,,,2021-08-30 09:15:16,2021-08-30 09:15:17,0.366s,PASSED
"if (TujuanPemeriksaan == ""Rencana tindakan"")",Chrome 92.0.4515.159,,,2021-08-30 09:15:17,2021-08-30 09:15:17,0.001s,PASSED
"else if (TujuanPemeriksaan == ""Rencana bepergian"")",Chrome 92.0.4515.159,,,2021-08-30 09:15:17,2021-08-30 09:15:17,0.001s,PASSED
"else if (TujuanPemeriksaan == ""Follow up post covid"")",Chrome 92.0.4515.159,,,2021-08-30 09:15:17,2021-08-30 09:15:17,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-30 09:15:17,2021-08-30 09:15:21,3.881s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:15:21,2021-08-30 09:15:22,1.008s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Pekerjaan_occupation""), 30)",Chrome 92.0.4515.159,,,2021-08-30 09:15:22,2021-08-30 09:15:22,0.398s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Pekerjaan_occupation""), 30)",Chrome 92.0.4515.159,,,2021-08-30 09:15:22,2021-08-30 09:15:22,0.369s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Pekerjaan_occupation""), Pekerjaan)",Chrome 92.0.4515.159,,,2021-08-30 09:15:22,2021-08-30 09:15:23,1.081s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nama Orang Tua_parent_name""), Namaortu)",Chrome 92.0.4515.159,,,2021-08-30 09:15:23,2021-08-30 09:15:24,0.886s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:15:24,2021-08-30 09:15:25,1.019s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Klik provinsi""))",Chrome 92.0.4515.159,,,2021-08-30 09:15:25,2021-08-30 09:15:26,0.419s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Provinsi_state_id""), Provinsi)",Chrome 92.0.4515.159,,,2021-08-30 09:15:26,2021-08-30 09:15:27,0.856s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pilih provinsi""))",Chrome 92.0.4515.159,,,2021-08-30 09:15:27,2021-08-30 09:15:27,0.554s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:15:27,2021-08-30 09:15:28,1.014s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_RT_rt_number""), RT)",Chrome 92.0.4515.159,,,2021-08-30 09:15:28,2021-08-30 09:15:29,0.781s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_RW_rw_number""), RW)",Chrome 92.0.4515.159,,,2021-08-30 09:15:29,2021-08-30 09:15:30,0.752s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pertanyaan pemeriksaan/Pertanyaan 1 Tidak""))",Chrome 92.0.4515.159,,,2021-08-30 09:15:30,2021-08-30 09:15:30,0.426s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pertanyaan pemeriksaan/Pertanyaan 2 Tidak""))",Chrome 92.0.4515.159,,,2021-08-30 09:15:30,2021-08-30 09:15:31,0.447s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pertanyaan pemeriksaan/Pertanyaan 3 Tidak""))",Chrome 92.0.4515.159,,,2021-08-30 09:15:31,2021-08-30 09:15:31,0.421s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pertanyaan pemeriksaan/Pertanyaan 4 Tidak""))",Chrome 92.0.4515.159,,,2021-08-30 09:15:31,2021-08-30 09:15:31,0.441s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 92.0.4515.159,,,2021-08-30 09:15:31,2021-08-30 09:15:31,0.026s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 09:15:31,2021-08-30 09:15:33,2.005s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/button_lanjut PE form""))",Chrome 92.0.4515.159,,,2021-08-30 09:15:33,2021-08-30 09:15:34,0.418s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:15:34,2021-08-30 09:15:35,1.009s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/header pembayaran""), 120)",Chrome 92.0.4515.159,,,2021-08-30 09:15:35,2021-08-30 09:15:35,0.392s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 92.0.4515.159,,,2021-08-30 09:15:35,2021-08-30 09:15:36,0.221s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/isAgree""))",Chrome 92.0.4515.159,,,2021-08-30 09:15:36,2021-08-30 09:15:36,0.444s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/isConsent""))",Chrome 92.0.4515.159,,,2021-08-30 09:15:36,2021-08-30 09:15:37,0.550s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:15:37,2021-08-30 09:15:38,1.016s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/button_Kirim""))",Chrome 92.0.4515.159,,,2021-08-30 09:15:38,2021-08-30 09:15:38,0.430s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/terima kasih""), 120)",Chrome 92.0.4515.159,,,2021-08-30 09:15:38,2021-08-30 09:15:54,16.085s,PASSED
delay(3),Chrome 92.0.4515.159,,,2021-08-30 09:15:54,2021-08-30 09:15:57,3.015s,PASSED
"KodeBooking = getText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/kode booking""))",Chrome 92.0.4515.159,,,2021-08-30 09:15:57,2021-08-30 09:15:57,0.393s,PASSED
"println(""Kode Booking : "" + KodeBooking)",Chrome 92.0.4515.159,,,2021-08-30 09:15:57,2021-08-30 09:15:57,0.017s,PASSED
delay(5),Chrome 92.0.4515.159,,,2021-08-30 09:15:57,2021-08-30 09:16:02,5.008s,PASSED
"navigateToUrl(""http://10.85.139.100:5678/pre-registration"")",Chrome 92.0.4515.159,,,2021-08-30 09:16:02,2021-08-30 09:16:04,1.859s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/Front Office OPD/Button login FO""), 30)",Chrome 92.0.4515.159,,,2021-08-30 09:16:04,2021-08-30 09:16:26,21.346s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 09:16:26,2021-08-30 09:16:28,2.016s,PASSED
"setText(findTestObject(""Pre-regist Covid/Front Office OPD/input username FO""), Username)",Chrome 92.0.4515.159,"Username
",,2021-08-30 09:16:28,2021-08-30 09:16:28,0.708s,PASSED
"setText(findTestObject(""Pre-regist Covid/Front Office OPD/input password FO""), Password)",Chrome 92.0.4515.159,"Password
",,2021-08-30 09:16:28,2021-08-30 09:16:29,0.836s,PASSED
"click(findTestObject(""Pre-regist Covid/Front Office OPD/Button login FO""))",Chrome 92.0.4515.159,,,2021-08-30 09:16:29,2021-08-30 09:16:30,0.499s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 09:16:30,2021-08-30 09:16:32,2.004s,PASSED
"waitForPageLoad(30, STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-08-30 09:16:32,2021-08-30 09:16:32,0.088s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/Front Office OPD/delete tanggal""), 120)",Chrome 92.0.4515.159,,,2021-08-30 09:16:32,2021-08-30 09:16:32,0.384s,PASSED
"click(findTestObject(""Pre-regist Covid/Front Office OPD/delete tanggal""), STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-08-30 09:16:32,2021-08-30 09:16:33,0.411s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:16:33,2021-08-30 09:16:34,1.009s,PASSED
"setText(findTestObject(""Pre-regist Covid/Front Office OPD/input tanggak""), TanggalFO)",Chrome 92.0.4515.159,,,2021-08-30 09:16:34,2021-08-30 09:16:34,0.740s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 09:16:34,2021-08-30 09:16:36,2.012s,PASSED
"setText(findTestObject(""Pre-regist Covid/Front Office OPD/input kode booking""), KodeBooking)",Chrome 92.0.4515.159,,,2021-08-30 09:16:36,2021-08-30 09:16:37,0.736s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 09:16:37,2021-08-30 09:16:38,1.010s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/confrim kode booking""))",Chrome 92.0.4515.159,,,2021-08-30 09:16:38,2021-08-30 09:16:39,0.406s,PASSED
delay(5),Chrome 92.0.4515.159,,,2021-08-30 09:16:39,2021-08-30 09:16:44,5.009s,PASSED
