Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Tanggal Kunjungan_appointment_date""), 30)",Chrome 92.0.4515.159,,,2021-08-30 08:27:43,2021-08-30 08:27:43,0.397s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 08:27:43,2021-08-30 08:27:45,2.020s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Handphone_form-control""))",Chrome 92.0.4515.159,,,2021-08-30 08:27:45,2021-08-30 08:27:46,0.427s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Handphone_form-control""), NoHP)",Chrome 92.0.4515.159,,,2021-08-30 08:27:46,2021-08-30 08:27:47,0.974s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Alamat Email_email""))",Chrome 92.0.4515.159,,,2021-08-30 08:27:47,2021-08-30 08:27:47,0.510s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Alamat Email_email""), Email)",Chrome 92.0.4515.159,,,2021-08-30 08:27:47,2021-08-30 08:27:48,1.017s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 08:27:48,2021-08-30 08:27:49,1.006s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Tanggal Kunjungan_appointment_date""))",Chrome 92.0.4515.159,,,2021-08-30 08:27:49,2021-08-30 08:27:50,0.436s,PASSED
"if (TanggalKunjungan != ""0"")",Chrome 92.0.4515.159,,,2021-08-30 08:27:50,2021-08-30 08:27:51,1.596s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 08:27:51,2021-08-30 08:27:52,1.003s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/span_OK""))",Chrome 92.0.4515.159,,,2021-08-30 08:27:52,2021-08-30 08:27:53,0.466s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 08:27:53,2021-08-30 08:27:54,1.004s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/WaktuKunjungan""))",Chrome 92.0.4515.159,,,2021-08-30 08:27:54,2021-08-30 08:27:54,0.436s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/sementara""))",Chrome 92.0.4515.159,,,2021-08-30 08:27:54,2021-08-30 08:27:55,0.586s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 08:27:55,2021-08-30 08:27:56,1.008s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Cara Pembayaran""))",Chrome 92.0.4515.159,,,2021-08-30 08:27:56,2021-08-30 08:27:56,0.451s,PASSED
"if (CaraPembayaran == ""Jaminan"")",Chrome 92.0.4515.159,,,2021-08-30 08:27:56,2021-08-30 08:28:04,7.360s,PASSED
"if (PernahBerobat == ""Tidak"")",Chrome 92.0.4515.159,,,2021-08-30 08:28:04,2021-08-30 08:28:05,1.452s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/span_Data pasien sama dengan data pemesan""))",Chrome 92.0.4515.159,,,2021-08-30 08:28:05,2021-08-30 08:28:05,0.483s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 08:28:05,2021-08-30 08:28:07,2.006s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 08:28:07,2021-08-30 08:28:09,1.010s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nomor Kartu Identitas_identity_number""), 30)",Chrome 92.0.4515.159,,,2021-08-30 08:28:09,2021-08-30 08:28:09,0.396s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 08:28:09,2021-08-30 08:28:10,1.013s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Kartu identitas""))",Chrome 92.0.4515.159,,,2021-08-30 08:28:10,2021-08-30 08:28:10,0.419s,PASSED
"if (Identitas == ""KTP"")",Chrome 92.0.4515.159,,,2021-08-30 08:28:10,2021-08-30 08:28:13,2.354s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 08:28:13,2021-08-30 08:28:15,2.012s,PASSED
"uploadFile(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/upload foto katru identitas""), ""D:\MySiloam\Upload foto\download.jpg"")",Chrome 92.0.4515.159,,,2021-08-30 08:28:15,2021-08-30 08:28:15,0.459s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 08:28:15,2021-08-30 08:28:17,2.013s,PASSED
"if (PernahBerobat == ""Tidak"")",Chrome 92.0.4515.159,,,2021-08-30 08:28:17,2021-08-30 08:28:45,27.721s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 08:28:45,2021-08-30 08:28:47,2.008s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/tujuan pemeriksaan""), 30)",Chrome 92.0.4515.159,,,2021-08-30 08:28:47,2021-08-30 08:28:47,0.389s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 08:28:47,2021-08-30 08:28:48,1.007s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/tujuan pemeriksaan""), 20)",Chrome 92.0.4515.159,,,2021-08-30 08:28:48,2021-08-30 08:28:49,0.365s,PASSED
"if (TujuanPemeriksaan == ""Rencana tindakan"")",Chrome 92.0.4515.159,,,2021-08-30 08:28:49,2021-08-30 08:28:49,0.000s,PASSED
"else if (TujuanPemeriksaan == ""Rencana bepergian"")",Chrome 92.0.4515.159,,,2021-08-30 08:28:49,2021-08-30 08:28:49,0.000s,PASSED
"else if (TujuanPemeriksaan == ""Follow up post covid"")",Chrome 92.0.4515.159,,,2021-08-30 08:28:49,2021-08-30 08:28:49,0.000s,PASSED
else,Chrome 92.0.4515.159,,,2021-08-30 08:28:49,2021-08-30 08:28:53,3.835s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 08:28:53,2021-08-30 08:28:54,1.017s,PASSED
"scrollToElement(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Pekerjaan_occupation""), 30)",Chrome 92.0.4515.159,,,2021-08-30 08:28:54,2021-08-30 08:28:54,0.384s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Pekerjaan_occupation""), 30)",Chrome 92.0.4515.159,,,2021-08-30 08:28:54,2021-08-30 08:28:54,0.405s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Pekerjaan_occupation""), Pekerjaan)",Chrome 92.0.4515.159,,,2021-08-30 08:28:54,2021-08-30 08:28:55,1.109s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Nama Orang Tua_parent_name""), Namaortu)",Chrome 92.0.4515.159,,,2021-08-30 08:28:55,2021-08-30 08:28:56,0.842s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 08:28:56,2021-08-30 08:28:57,1.005s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Klik provinsi""))",Chrome 92.0.4515.159,,,2021-08-30 08:28:57,2021-08-30 08:28:58,0.405s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Provinsi_state_id""), Provinsi)",Chrome 92.0.4515.159,,,2021-08-30 08:28:58,2021-08-30 08:28:59,0.828s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pilih provinsi""))",Chrome 92.0.4515.159,,,2021-08-30 08:28:59,2021-08-30 08:28:59,0.538s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 08:28:59,2021-08-30 08:29:00,1.010s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_RT_rt_number""), RT)",Chrome 92.0.4515.159,,,2021-08-30 08:29:00,2021-08-30 08:29:01,0.731s,PASSED
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_RW_rw_number""), RW)",Chrome 92.0.4515.159,,,2021-08-30 08:29:01,2021-08-30 08:29:02,0.783s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pertanyaan pemeriksaan/Pertanyaan 1 Tidak""))",Chrome 92.0.4515.159,,,2021-08-30 08:29:02,2021-08-30 08:29:02,0.434s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pertanyaan pemeriksaan/Pertanyaan 2 Tidak""))",Chrome 92.0.4515.159,,,2021-08-30 08:29:02,2021-08-30 08:29:02,0.432s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pertanyaan pemeriksaan/Pertanyaan 3 Tidak""))",Chrome 92.0.4515.159,,,2021-08-30 08:29:02,2021-08-30 08:29:03,0.449s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pertanyaan pemeriksaan/Pertanyaan 4 Tidak""))",Chrome 92.0.4515.159,,,2021-08-30 08:29:03,2021-08-30 08:29:03,0.466s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 92.0.4515.159,,,2021-08-30 08:29:03,2021-08-30 08:29:03,0.018s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 08:29:03,2021-08-30 08:29:05,2.017s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/button_lanjut PE form""))",Chrome 92.0.4515.159,,,2021-08-30 08:29:05,2021-08-30 08:29:06,0.631s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 08:29:06,2021-08-30 08:29:07,1.007s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/header pembayaran""), 120)",Chrome 92.0.4515.159,,,2021-08-30 08:29:07,2021-08-30 08:29:07,0.403s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 92.0.4515.159,,,2021-08-30 08:29:07,2021-08-30 08:29:07,0.024s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/isAgree""))",Chrome 92.0.4515.159,,,2021-08-30 08:29:07,2021-08-30 08:29:08,0.417s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/isConsent""))",Chrome 92.0.4515.159,,,2021-08-30 08:29:08,2021-08-30 08:29:08,0.526s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 08:29:08,2021-08-30 08:29:09,1.003s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/button_Kirim""))",Chrome 92.0.4515.159,,,2021-08-30 08:29:09,2021-08-30 08:29:10,0.414s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/terima kasih""), 120)",Chrome 92.0.4515.159,,,2021-08-30 08:29:10,2021-08-30 08:29:13,3.039s,PASSED
delay(3),Chrome 92.0.4515.159,,,2021-08-30 08:29:13,2021-08-30 08:29:16,3.005s,PASSED
"KodeBooking = getText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/kode booking""))",Chrome 92.0.4515.159,,,2021-08-30 08:29:16,2021-08-30 08:29:16,0.369s,PASSED
"println(""Kode Booking : "" + KodeBooking)",Chrome 92.0.4515.159,,,2021-08-30 08:29:16,2021-08-30 08:29:16,0.005s,PASSED
delay(5),Chrome 92.0.4515.159,,,2021-08-30 08:29:16,2021-08-30 08:29:21,5.013s,PASSED
"navigateToUrl(""http://10.85.139.100:5678/pre-registration"")",Chrome 92.0.4515.159,,,2021-08-30 08:29:21,2021-08-30 08:29:22,1.244s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/Front Office OPD/Button login FO""), 30)",Chrome 92.0.4515.159,,,2021-08-30 08:29:22,2021-08-30 08:29:44,21.362s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 08:29:44,2021-08-30 08:29:46,2.005s,PASSED
"setText(findTestObject(""Pre-regist Covid/Front Office OPD/input username FO""), Username)",Chrome 92.0.4515.159,"Username
",,2021-08-30 08:29:46,2021-08-30 08:29:47,0.703s,PASSED
"setText(findTestObject(""Pre-regist Covid/Front Office OPD/input password FO""), Password)",Chrome 92.0.4515.159,"Password
",,2021-08-30 08:29:47,2021-08-30 08:29:47,0.859s,PASSED
"click(findTestObject(""Pre-regist Covid/Front Office OPD/Button login FO""))",Chrome 92.0.4515.159,,,2021-08-30 08:29:47,2021-08-30 08:29:48,0.510s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 08:29:48,2021-08-30 08:29:50,2.018s,PASSED
"waitForPageLoad(30, STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-08-30 08:29:50,2021-08-30 08:29:50,0.071s,PASSED
"waitForElementVisible(findTestObject(""Pre-regist Covid/Front Office OPD/delete tanggal""), 120)",Chrome 92.0.4515.159,,,2021-08-30 08:29:50,2021-08-30 08:29:50,0.380s,PASSED
"click(findTestObject(""Pre-regist Covid/Front Office OPD/delete tanggal""), STOP_ON_FAILURE)",Chrome 92.0.4515.159,,,2021-08-30 08:29:50,2021-08-30 08:29:51,0.444s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 08:29:51,2021-08-30 08:29:52,1.012s,PASSED
"setText(findTestObject(""Pre-regist Covid/Front Office OPD/input tanggak""), TanggalFO)",Chrome 92.0.4515.159,,,2021-08-30 08:29:52,2021-08-30 08:29:53,0.718s,PASSED
delay(2),Chrome 92.0.4515.159,,,2021-08-30 08:29:53,2021-08-30 08:29:55,2.009s,PASSED
"setText(findTestObject(""Pre-regist Covid/Front Office OPD/input kode booking""), KodeBooking)",Chrome 92.0.4515.159,,,2021-08-30 08:29:55,2021-08-30 08:29:55,0.734s,PASSED
delay(1),Chrome 92.0.4515.159,,,2021-08-30 08:29:55,2021-08-30 08:29:56,1.010s,PASSED
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/confrim kode booking""))",Chrome 92.0.4515.159,,,2021-08-30 08:29:56,2021-08-30 08:29:57,0.412s,PASSED
delay(5),Chrome 92.0.4515.159,,,2021-08-30 08:29:57,2021-08-30 08:30:02,5.005s,PASSED
